run,run_id,job_index,agent_id,cell,model,effort,trial,item,model_verified,model_id,duration_s,input_tokens,output_tokens,cache_read_tokens,cache_create_tokens,tool_uses,started,ended,result_json,prompt_chars,mapping
finder-main,wf_c319bcab-229,26,a055928a59eef0c50,haiku:medium,haiku,medium,0,t1_mirror,True,claude-haiku-4-5-20251001,72.2,26,4922,106278,4679,4,2026-07-14T19:04:35.611Z,2026-07-14T19:05:47.797Z,"{""file"": ""<WORKTREE>/crates/aether-kinds/src/transforms.rs"", ""lens"": ""test-integrity"", ""findings"": [{""symbol"": ""mat4_apply_kind_name_is_stable"", ""line"": 69, ""category"": ""derived-constant-mirror"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""remove"", ""current_form"": ""#[test]\nfn mat4_apply_kind_name_is_stable() {\n    assert_eq!(Mat4Apply::NAME, \""aether.math.mat4_apply\"");\n}"", ""suggested_form"": ""Delete this test entirely."", ""rationale"": ""This test asserts that a derived constant equals its source attribute literal. Mat4Apply::NAME is produced by #[derive(Kind)] from the #[kind(name)] attribute; the test re-verifies what the derive macro emitted, exercising no logic owned by this crate. Per the testing policy, a derived-constant mirror pinning a const against its own #[kind(name)] literal is junk, even with an explanatory comment. The value cannot drift independently. The comment does not rectify this; it merely expresses intent that the developer mistook as sufficient to justify a tripwire. Routing/wire-validation logic using this name is owned by other crates and should validate it there.""}], ""lintCandidates"": []}",4924,order-inferred(effort)
finder-main,wf_c319bcab-229,27,a3d50e1479ff82121,haiku:medium,haiku,medium,0,t2_roundtrip,True,claude-haiku-4-5-20251001,61.5,18,4532,66908,6107,2,2026-07-14T19:04:36.497Z,2026-07-14T19:05:37.983Z,"{""file"": ""<WORKTREE>/crates/aether-kinds/src/text_metrics.rs"", ""lens"": ""Test integrity"", ""findings"": [{""symbol"": ""font_metrics_survives_a_wire_roundtrip"", ""line"": 134, ""category"": ""derive-only-roundtrip"", ""severity"": ""medium"", ""confidence"": ""high"", ""recommendation"": ""remove"", ""current_form"": ""#[test] fn font_metrics_survives_a_wire_roundtrip() { encode → decode → assert_eq!(field, field) for each FontMetrics field }"", ""suggested_form"": ""Delete the test entirely; wire codec roundtrips are tested in aether-data."", ""rationale"": ""The test encodes FontMetrics via aether_data::wire::to_vec(), decodes it, and asserts field equality. This is a symmetric roundtrip over plain #[derive(Kind, Schema)] — it only fails if the derive machinery (owned by aether-data, not aether-kinds) is broken. The policy explicitly flags derive-only roundtrips as junk: machinery owned by another crate is not tested here. Rust's type system would catch incompatible wire format changes at compile time; the derive macro itself is tested in aether-data's suite.""}], ""lintCandidates"": []}",5241,order-inferred(effort)
finder-main,wf_c319bcab-229,28,a4d510d0d311aecd9,haiku:medium,haiku,medium,0,c1_clean,True,claude-haiku-4-5-20251001,43.2,18,3250,68150,9470,2,2026-07-14T19:04:58.632Z,2026-07-14T19:05:41.831Z,"{""file"": ""<WORKTREE>/crates/aether-capabilities/src/http/client/runtime.rs"", ""lens"": ""Correctness"", ""findings"": [], ""lintCandidates"": []}",7385,order-inferred(effort)
finder-main,wf_c319bcab-229,29,a6e4501c55b6cdf57,haiku:medium,haiku,medium,0,c2_clean,True,claude-haiku-4-5-20251001,38.9,18,3116,67316,7038,2,2026-07-14T19:05:00.400Z,2026-07-14T19:05:39.281Z,"{""file"": ""<WORKTREE>/crates/aether-capabilities/src/component/runtime/mod.rs"", ""lens"": ""Correctness"", ""findings"": [], ""lintCandidates"": []}",6332,order-inferred(effort)
finder-main,wf_c319bcab-229,30,a7981d9b8a24ebcd9,haiku:medium,haiku,medium,0,c3_clean,True,claude-haiku-4-5-20251001,49.6,18,4128,67592,22592,2,2026-07-14T19:05:06.534Z,2026-07-14T19:05:56.106Z,"{""file"": ""<WORKTREE>/crates/aether-codec/src/encode.rs"", ""lens"": ""Correctness"", ""findings"": [], ""lintCandidates"": []}",6224,order-inferred(effort)
finder-main,wf_c319bcab-229,31,ae57d04a55184150f,haiku:medium,haiku,medium,0,c4_tripwire,True,claude-haiku-4-5-20251001,98.5,18,7688,66710,11500,2,2026-07-14T19:05:13.094Z,2026-07-14T19:06:51.569Z,"{""file"": ""<WORKTREE>/crates/aether-data/src/hash.rs"", ""lens"": ""test integrity"", ""findings"": [], ""lintCandidates"": []}",4748,order-inferred(effort)
finder-main,wf_c319bcab-229,32,a0df0d31a9c1d9e59,haiku:high,haiku,high,0,s1_swallowed_error,True,claude-haiku-4-5-20251001,58.9,18,4800,68306,6666,2,2026-07-14T19:05:20.024Z,2026-07-14T19:06:18.876Z,"{""file"": ""<WORKTREE>/crates/aether-capabilities/src/audio/runtime/handlers.rs"", ""lens"": ""correctness"", ""findings"": [{""symbol"": ""handle_schedule"", ""line"": 137, ""category"": ""swallowed-error"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""let _ = sender.push(ev);\n        ScheduleResult::Ok { accepted }"", ""suggested_form"": ""if sender.push(ev).is_err() {\n            return ScheduleResult::Err { error: \""audio event queue full — schedule dropped\"".to_owned() };\n        }\n        ScheduleResult::Ok { accepted }"", ""rationale"": ""The handler previously checked if the event queue was full and returned an error, giving the caller (who sent the Schedule message) feedback about whether their schedule was accepted. The change silently drops the error and always returns success, breaking the handler's contract. A caller sending a complex batch of events now has no way to know if it was queued or dropped. This is also inconsistent with handle_note_on/handle_note_off, which log a warning when queue is full. The handler's return type is ScheduleResult, which exists to communicate success/failure; always returning Ok defeats that purpose.""}], ""lintCandidates"": []}",7508,order-inferred(effort)
finder-main,wf_c319bcab-229,33,a37d60e4917761607,haiku:high,haiku,high,0,s2_unwrap,True,claude-haiku-4-5-20251001,45.1,18,3547,66898,7941,2,2026-07-14T19:05:22.343Z,2026-07-14T19:06:07.403Z,"{""file"": ""<WORKTREE>/crates/aether-codec/src/frame.rs"", ""lens"": ""correctness"", ""findings"": [{""symbol"": ""read_frame::<R, T>: prefix read"", ""line"": 168, ""category"": ""swallowed_error"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""r.read_exact(&mut prefix_buf).unwrap();"", ""suggested_form"": ""r.read_exact(&mut prefix_buf)?;"", ""rationale"": ""The function signature is `Result<T, FrameError>`, so IO errors should propagate as errors, not panic. The original code correctly used `?` for error propagation. `.unwrap()` on the stream read violates the error contract: if the stream has fewer than 4 bytes or encounters an IO failure, the function will panic instead of returning `FrameError::Io(_)`. This breaks error handling for all callers and contradicts the test at line 332-338 (`truncated_body_returns_io_error`) which expects IO errors to be returned as `FrameError::Io(_)`, not panic. The change introduces a regression from the original defensive error handling.""}], ""lintCandidates"": []}",5239,order-inferred(effort)
finder-main,wf_c319bcab-229,34,a4b232c53ea39d976,haiku:high,haiku,high,0,s3_off_by_one,True,claude-haiku-4-5-20251001,76.5,18,6370,67048,7716,2,2026-07-14T19:05:39.554Z,2026-07-14T19:06:56.087Z,"{""file"": ""<WORKTREE>/crates/aether-capabilities/src/text/runtime/atlas.rs"", ""lens"": ""correctness"", ""findings"": [{""symbol"": ""pack() @ line 211"", ""line"": 211, ""category"": ""invariant-violation"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""self.shelf_height = self.shelf_height.max(height);"", ""suggested_form"": ""self.shelf_height = self.shelf_height.max(padded_height);"", ""rationale"": ""shelf_height must track the maximum padded height of glyphs on the current shelf to prevent overlapping. When advancing to the next shelf via `self.shelf_y += self.shelf_height`, the value must include padding so the new shelf doesn't collide with the current shelf's glyph padding (which is GLYPH_PADDING pixels beyond the unpadded height). Using unpadded height causes shelf_y to advance too little, placing subsequent glyphs in the padding zone of previous glyphs, corrupting the texture atlas.""}], ""lintCandidates"": []}",5423,order-inferred(effort)
finder-main,wf_c319bcab-229,35,a004fdd719ba43cc0,haiku:high,haiku,high,0,s4_silent_noop,True,claude-haiku-4-5-20251001,79.0,18,7269,67062,14326,2,2026-07-14T19:05:40.703Z,2026-07-14T19:06:59.721Z,"{""file"": ""<WORKTREE>/crates/aether-capabilities/src/trace/walk.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""TreeWalk::absorb, lines 88-91"", ""line"": 89, ""category"": ""silent-incompleteness"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""if let TraceEvent::Sent { recipient, .. } = entry.event {\n    if self.visited.contains(&recipient) {\n        continue;  // Skips self.collected.push(entry)\n    }\n    self.frontier.push_back(recipient);\n}"", ""suggested_form"": ""if let TraceEvent::Sent { recipient, .. } = entry.event {\n    if !self.visited.contains(&recipient) {\n        self.frontier.push_back(recipient);\n    }\n}"", ""rationale"": ""The refactored code executes `continue` when recipient is visited, which skips the rest of the loop iteration including `self.collected.push(entry)` at line 94. The original code collected all entries regardless of visited status. This breaks the function's contract: per the docstring (line 81), all entries where `entry.root == self.root` should be collected. The test `temp_diagnostic_reply_to_visited_mailbox` (line 503) explicitly validates that a Sent event to an already-visited mailbox (a reply back-edge) should still appear in the collected tree — this refactoring breaks that invariant by silently dropping such entries.""}], ""lintCandidates"": []}",5589,order-inferred(effort)
finder-main,wf_c319bcab-229,36,a8bd91b0d9ac21d94,haiku:high,haiku,high,0,s5_bounds_order,True,claude-haiku-4-5-20251001,107.4,34,9311,153253,10961,4,2026-07-14T19:05:41.598Z,2026-07-14T19:07:29.001Z,"{""file"": ""<WORKTREE>/crates/aether-codec/src/decode.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""Vec::with_capacity() in decode_wire_value Vec arm, line 334"", ""line"": 334, ""category"": ""correctness"", ""severity"": ""medium"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""let mut arr = Vec::with_capacity(len.min(cur.bytes.len()));"", ""suggested_form"": ""let mut arr = Vec::with_capacity(len.min(cur.remaining()));"", ""rationale"": ""The change from `cur.remaining()` to `cur.bytes.len()` uses total slice length instead of unconsumed bytes. When `cur.pos > 0`, this allocates based on already-consumed bytes plus remaining bytes, contradicting the adjacent comment (line 329) that explicitly states 'Clamp the pre-allocation against the bytes that remain'. The identical Map arm (line 378) correctly still uses `cur.remaining()`. While the decode loop functions correctly (failing appropriately on truncation), the capacity calculation is semantically wrong and inconsistent with the stated intent and sibling code.""}], ""lintCandidates"": []}",5093,order-inferred(effort)
finder-main,wf_c319bcab-229,37,aba65bbcd7dc84779,haiku:high,haiku,high,0,s6_leak,True,claude-haiku-4-5-20251001,29.2,18,2249,67394,3413,2,2026-07-14T19:05:43.246Z,2026-07-14T19:06:12.399Z,"{""file"": ""<WORKTREE>/crates/aether-capabilities/src/render/runtime/texture.rs"", ""lens"": ""correctness"", ""findings"": [{""symbol"": ""StagedTexture::apply_subrect @ line 41"", ""line"": 41, ""category"": ""invariant-violation"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""self.dirty = true; (set before bounds/length validation)"", ""suggested_form"": ""Move `self.dirty = true;` to line 56 (after the copy loop, before `true` return)"", ""rationale"": ""Setting `dirty=true` before validation violates the invariant that `dirty` means pixels were actually updated. If validation fails (out-of-bounds rect or pixel-length mismatch), the function returns `false` without touching pixels, but `dirty` remains true, causing `ensure_realized()` to re-upload unmodified stale data on the next render pass. The invariant must hold: `dirty==true` iff pixels were just written.""}], ""lintCandidates"": [{""symbol"": ""in_bounds → rect_in_bounds rename"", ""note"": ""Variable rename for clarity; no behavioral or correctness impact""}, {""symbol"": ""Doc comment reflow lines 31-36, 100-103, 115-118"", ""note"": ""Formatting only; no code logic change""}]}",6197,order-inferred(effort)
finder-main,wf_c319bcab-229,38,afddf0eef470fe916,haiku:high,haiku,high,0,s7_ewma,True,claude-haiku-4-5-20251001,27.7,18,2369,67452,4775,2,2026-07-14T19:05:49.298Z,2026-07-14T19:06:16.959Z,"{""file"": ""crates/aether-capabilities/src/lifecycle/runtime/settlement.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""LifecycleCapabilityState::record_settlement_latency, downward EWMA branch"", ""line"": 101, ""category"": ""correctness"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""sample_nanos + (prev_nanos - sample_nanos) * alpha / 1000"", ""suggested_form"": ""prev_nanos - (prev_nanos - sample_nanos) * alpha / 1000"", ""rationale"": ""The EWMA formula (documented above at line 91-93) requires `next = prev ± α·|sample − prev|`, anchoring movement from the previous value. The new code anchors to `sample` instead, producing wrong smoothing values. With prev=100, sample=50, α=0.2: old gives 90 (correct), new gives 60 (wrong). The settlement latency tracking — whose output feeds slow-warn thresholds and observability — will report incorrect averaged values when settles decelerate.""}], ""lintCandidates"": []}",6227,order-inferred(effort)
finder-main,wf_c319bcab-229,39,aa180ed2d105c3977,haiku:high,haiku,high,0,s8_pan_law,True,claude-haiku-4-5-20251001,131.9,42,9193,220466,19093,6,2026-07-14T19:05:51.540Z,2026-07-14T19:08:03.448Z,"{""file"": ""<WORKTREE>/crates/aether-capabilities/src/audio/runtime/voice.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""pan_law (line 589)"", ""line"": 589, ""category"": ""invariant_violation"", ""severity"": ""medium"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""let pan_norm = (f32::from(pan) / 128.0).clamp(-1.0, 1.0);"", ""suggested_form"": ""let pan_norm = (f32::from(pan) / 127.0).clamp(-1.0, 1.0);"", ""rationale"": ""Dividing by 128.0 instead of 127.0 reverses the panning asymmetry. For `pan = -128` the output is exactly `[1.0, 0.0]`, but for `pan = 127` the output is `[0.0061, 0.99998]` instead of `[0.0, 1.0]`. For a function implementing constant-power stereo placement on a bipolar `i8` input, symmetric input extremes must produce symmetric output gains. The function contract specifies symmetric treatment of the extremes (`-128` hard left, `127` hard right), which this change violates. Both versions maintain constant perceived loudness (magnitude 1.0), but the new asymmetry breaks the symmetric-extremes invariant of bipolar panning.""}], ""lintCandidates"": [{""symbol"": ""pan_law docstring (lines 581-586)"", ""note"": ""Comment updated from 'clamped, since `-128 / 127` lands just past `-1.0`' to vague 'clamped at the edges'. With division by 128.0, the `-128` extreme maps exactly to -1.0 and the `127` extreme never reaches 1.0, so clamping doesn't actually trigger within the valid i8 range. The comment no longer accurately describes the code behavior or the asymmetry it introduces.""}]}",6397,order-inferred(effort)
